reaction_name	minFlux_mut	maxFlux_mut	minFlux_wt	maxFlux_wt	distinct_rxn_bool
draw_prot_P00410	0	5.62229737078692e-05	0	5.6619853389401e-05	0
draw_prot_P00420	0	5.62229737078692e-05	0	5.6619853389401e-05	0
draw_prot_P00425	0	1.86357382624393e-05	0	1.57479628302247e-05	0
draw_prot_P00427	0	1.86357382624393e-05	0	1.57479628302247e-05	0
draw_prot_P00431	0	0	0	0	0
draw_prot_P00445	0	5.5556e-06	0	5.5556e-06	0
draw_prot_P00447	0	5.5556e-06	0	5.5556e-06	0
draw_prot_P00498	0	3.69794721411128e-05	0	3.05536606744353e-05	0
draw_prot_P00549	0	9.1634550990683e-05	0	8.6150688432062e-05	0
draw_prot_P00560	0	0.000384856959397798	2.14998926947344e-06	0.000363480317042347	0
draw_prot_P00572	0	0.000394207002661	0	0.000324683155291257	0
draw_prot_P00635	0	0	0	0	0
draw_prot_P00724	0	0	0	0	0
draw_prot_P00812	0	0.000525597453104745	0	0.000390333287862338	0
draw_prot_P00815	0	2.92137174181545e-06	0	2.23732737729704e-06	0
draw_prot_P00817	0	1.54088969701637e-05	0	1.37042420751273e-05	0
draw_prot_P00830	0	8.31077001570614e-05	0	7.6968248864425e-05	0
draw_prot_P00854	0	5.29597911941189e-05	0	4.85363859871325e-05	0
draw_prot_P00856	0	5.29597911941189e-05	0	4.85363859871325e-05	0
draw_prot_P00890	0	3.30534922094837e-05	0	2.80808109061658e-05	0
draw_prot_P00899	0	7.88256913796786e-05	0	6.51272074316345e-05	0
draw_prot_P00912	0	0	0	0	0
draw_prot_P00924	0	0.000433391284291919	0	0.000371219880482235	0
draw_prot_P00925	0	0.000435652280536839	0	0.000367246449816067	0
draw_prot_P00927	0	0.000222928079903241	0	0.000195530672088496	0
draw_prot_P00931	0	0	0	0	0
draw_prot_P00937	0	8.2944483121666e-05	0	6.85302274262513e-05	0
draw_prot_P00942	0	6.406498469214e-05	0	6.39885777092212e-05	0
draw_prot_P00950	0	0.000569809487056799	0	0.000571511238965365	0
draw_prot_P00958	4.01455728991547e-06	4.71923948207578e-06	3.49188140844394e-06	4.10466734980742e-06	0
draw_prot_P03962	0	0	0	0	0
draw_prot_P03965	0	1.3852636182313e-06	0	1.06210427991446e-06	0
draw_prot_P04037	0	1.86357382624393e-05	0	1.57479628302247e-05	0
draw_prot_P04039	0	3.72719417901571e-05	0	3.14963188287426e-05	0
draw_prot_P04046	0	1.49101315981052e-06	0	1.23068510708591e-06	0
draw_prot_P04076	0	0.00018961	0	0.000169834336363604	0
draw_prot_P04161	0	1.10727401029413e-05	0	9.14505841776536e-06	0
draw_prot_P04173	0	6.9810957024758e-05	0	5.76780175769922e-05	0
draw_prot_P04385	0	0	0	0	0
draw_prot_P04397	0	0.000239706350658417	0	0.000198048776892446	0
draw_prot_P04801	1.87160656231411e-06	2.19725933554338e-06	1.62793246848992e-06	1.90828539715856e-06	0
draw_prot_P04802	1.44151842012818e-06	1.68976651008356e-06	1.25383971573141e-06	1.47217191865517e-06	0
draw_prot_P04803	0	0	0	0	0
draw_prot_P04806	0	4.96480089980016e-05	0	4.59780199843255e-05	0
draw_prot_P04807	0	9.18330942007307e-05	0	8.91195044677086e-05	0
draw_prot_P05030	0	0.000143379244308487	0	0.000133105713970968	0
draw_prot_P05150	0	3.3601792223073e-06	0	2.77837360800595e-06	0
draw_prot_P05373	0	0	0	0	0
draw_prot_P05374	0	0	0	0	0
draw_prot_P05375	0	1.47546259666261e-06	0	1.47940101684694e-06	0
draw_prot_P05626	0	5.29597911941189e-05	0	4.85363859871325e-05	0
draw_prot_P05694	0	8.70626466005141e-05	0	7.44895186969028e-05	0
draw_prot_P06106	0	8.42031581511046e-05	0	7.23514885687484e-05	0
draw_prot_P06115	0	0	0	0	0
draw_prot_P06168	0	0.000356836590058176	0	0.000309487595678777	0
draw_prot_P06169	0	0.00027325827528136	0	0.00023595910970478	0
draw_prot_P06174	0	0	0	0	0
draw_prot_P06182	0	8.2918e-05	0	8.2918e-05	0
draw_prot_P06197	2.67520904234501e-06	0.000242626777653618	2.64890439941651e-06	0.000248312231892604	0
draw_prot_P06208	0	0.000195996294419698	0	0.000165287926679461	0
draw_prot_P06633	0	0	0	0	0
draw_prot_P06700	0	0	0	0	0
draw_prot_P06738	0	5.98014989657933e-05	0	5.6326286070617e-05	0
draw_prot_P06773	0	0.000468169656474898	0	0.000417631032589048	0
draw_prot_P06776	0	0.000150221240948694	0	0.000124115864616864	0
draw_prot_P06785	0	1.33354374987463e-05	0	1.10192099307085e-05	0
draw_prot_P07143	0	5.42337446022784e-05	0	4.96434013421465e-05	0
draw_prot_P07149	1.59650379617076e-05	4.7356899468084e-05	1.58080578469412e-05	4.21698852465617e-05	0
draw_prot_P07170	0	9.8664914872784e-05	0	8.17345070365317e-05	0
draw_prot_P07172	0	0	0	0	0
draw_prot_P07236	0	0	0	0	0
draw_prot_P07244	0	2.37278628339724e-05	0	1.95969027513744e-05	0
draw_prot_P07245	0	0.000178479593487038	0	0.00015325501395164	0
draw_prot_P07246	0	0.000428115868817897	0	0.000319017646726437	0
draw_prot_P07250	0	0	0	0	0
draw_prot_P07251	0	8.31077001570614e-05	0	7.6968248864425e-05	0
draw_prot_P07255	0	5.62229737078692e-05	0	5.6619853389401e-05	0
draw_prot_P07256	0	5.42337446022784e-05	0	4.96434013421465e-05	0
draw_prot_P07257	0	5.42337446022784e-05	0	4.96434013421465e-05	0
draw_prot_P07258	0	1.3852636182313e-06	0	1.06210427991446e-06	0
draw_prot_P07259	0	1.38593658763751e-06	0	1.06305314994144e-06	0
draw_prot_P07262	0	0.000110122193555456	0	0.000108457397742102	0
draw_prot_P07263	0	0	0	0	0
draw_prot_P07264	0	0.000218473710552557	0	0.000173692702973416	0
draw_prot_P07275	0	0.000290895023848576	0	0.000214569978741053	0
draw_prot_P07277	1.5340174448222e-06	3.46058793034961e-06	1.5189355958887e-06	3.66141078330608e-06	0
draw_prot_P07283	0.000199123015488008	0.000768420572720927	0.000202865361942543	0.000735726122690106	0
draw_prot_P07284	0	1.79553638614528e-06	0	1.56085921129949e-06	0
draw_prot_P07285	0	1.65433087991558e-05	0	1.42262227555731e-05	0
draw_prot_P07286	0	0.000372136922957826	0	0.000307463214679508	0
draw_prot_P07342	0	0.00017152824290836	0	0.000141717123473589	0
draw_prot_P07347	0	7.45922007751826e-05	0	6.27739559639492e-05	0
draw_prot_P07702	0	2.67381315426905e-06	0	2.3624469277756e-06	0
draw_prot_P07806	0	0	0	0	0
draw_prot_P07807	0	1.05108255731126e-05	0	8.68517787910998e-06	0
draw_prot_P07991	0	2.93788410934369e-06	0	2.46532015870209e-06	0
draw_prot_P08004	0	0	0	0	0
draw_prot_P08019	0	2.35064666148053e-06	0	1.93742015302151e-06	0
draw_prot_P08067	0	5.42337446022784e-05	0	4.96434013421465e-05	0
draw_prot_P08417	0	0.000283045113714279	0	0.00029148468852363	0
draw_prot_P08425	0	0	0	0	0
draw_prot_P08431	0	0.000445536507012974	0	0.000370361333507939	0
draw_prot_P08432	0	5.96222200464982e-05	0	4.93510176386501e-05	0
draw_prot_P08456	0	0	0	0	0
draw_prot_P08465	0	0.000135729701745574	0	0.000112159558754686	0
draw_prot_P08524	2.03608443887811e-05	4.78671732548097e-05	2.01606646709646e-05	4.8615282310444e-05	0
draw_prot_P08525	0	5.42337446022784e-05	0	4.96434013421465e-05	0
draw_prot_P08536	0	2.52002118390541e-05	0	2.14142303476641e-05	0
draw_prot_P08566	0	1.55277932525034e-05	0	1.37049698716816e-05	0
draw_prot_P08678	0	4.78571398303204e-05	0	3.08295262945901e-05	0
draw_prot_P08679	0	2.35179846774523e-05	0	1.94306256161633e-05	0
draw_prot_P09201	0	8.14032168834914e-05	0	6.72959228896664e-05	0
draw_prot_P09368	0	1.04463411941924e-05	0	8.65105776716564e-06	0
draw_prot_P09436	0	0	0	0	0
draw_prot_P09440	0	0.000146143791522728	0	0.000145799746358464	0
draw_prot_P09457	0	5.29597911941189e-05	0	4.85363859871325e-05	0
draw_prot_P09624	0	8.90957835685601e-05	0	7.53606308118159e-05	0
draw_prot_P09938	0	0.000336748502414751	0	0.000278704662865447	0
draw_prot_P09950	0	0	0	0	0
draw_prot_P0CH63	0	0	0	0	0
draw_prot_P0CH64	0	0	0	0	0
draw_prot_P0CW40	0	0	0	0	0
draw_prot_P0CW41	0	0	0	0	0
draw_prot_P0CX08	0	0.000325234	0	0.00027424075378821	0
draw_prot_P0CX09	0	0.000325234	0	0.00027424075378821	0
draw_prot_P0CX10	0	0.000431846878288007	0	0.000367207820626736	0
draw_prot_P0CX11	0	0.000431846878287682	0	0.000367207820626743	0
draw_prot_P0CX77	0	0.000484504710560704	0	0.000400304647913902	0
draw_prot_P0CX78	0	0.000484504710560704	0	0.000400304647913902	0
draw_prot_P0CX79	0	0.000484504710560704	0	0.000400304647913902	0
draw_prot_P0CZ17	0	0.000484504710560704	0	0.000400304647913902	0
draw_prot_P10127	0	3.23259746571936e-05	0	2.7801299884179e-05	0
draw_prot_P10174	0	1.86357382624393e-05	0	1.57479628302247e-05	0
draw_prot_P10356	0	0.00033473239789	0	0.000312918332063788	0
draw_prot_P10614	1.64678302828955e-06	3.61466950793362e-06	1.63059063404102e-06	3.25776237601645e-06	0
draw_prot_P10659	3.61688412083636e-05	0.000167491450479541	3.58158087290527e-05	0.000148310908027244	0
draw_prot_P10869	0	1.26743497894571e-05	0	1.17950022286326e-05	0
draw_prot_P10963	0	0.000207448704235694	0	0.000171398351095441	0
draw_prot_P11154	0	6.99060885310262e-05	0	5.83751978366491e-05	0
draw_prot_P11325	0	0	0	0	0
draw_prot_P11353	0	0	0	0	0
draw_prot_P11412	0	4.67995728416904e-06	0	4.50874743796496e-06	0
draw_prot_P11491	0	0	0	0	0
draw_prot_P11986	0	3.37210504401802e-05	0	2.86659034529597e-05	0
draw_prot_P12683	0	2.86881611009284e-06	0	3.06879314111376e-06	0
draw_prot_P12684	0	2.85360235703388e-06	0	3.06703558868029e-06	0
draw_prot_P12695	0	5.08756090672632e-05	0	4.25203791207633e-05	0
draw_prot_P12709	0	0.000276290964909189	1.11259475561449e-06	0.000259695167520081	0
draw_prot_P12945	0	0.000100212895909005	0	8.78528040898656e-05	0
draw_prot_P13045	0	0	0	0	0
draw_prot_P13188	1.06930981236547e-06	1.25550293168553e-06	0	1.09204254138116e-06	0
draw_prot_P13259	0	0	0	0	0
draw_prot_P13298	0	0.000632252063284884	0	0.000627884377325349	0
draw_prot_P13586	0	0	0	0	0
draw_prot_P13587	0	3.42867049343312e-05	0	2.83281579453955e-05	0
draw_prot_P13663	0	1.51580541937121e-05	0	1.41063872539246e-05	0
draw_prot_P13711	0	4.93302005541684e-05	0	4.08741566036084e-05	0
draw_prot_P14020	1.56656671022633e-06	1.84243679846474e-06	2.36057677919421e-06	2.77658392014482e-06	1
draw_prot_P14065	0	0.000411914760125356	0	0.000416321599425847	0
draw_prot_P14180	0	0	0	0	0
draw_prot_P14540	0	0.000463330598709475	0	0.000448909073467968	0
draw_prot_P14742	0	0.000188885225196935	0	0.000193467319002155	0
draw_prot_P14772	0	9.76057662454208e-05	0	8.75563439669065e-05	0
draw_prot_P14843	0	2.00762298404093e-06	0	1.77151749720705e-06	0
draw_prot_P14904	0	3.33668e-05	0	3.33668e-05	0
draw_prot_P15019	0	0.000504615396026801	0	0.00048030019150384	0
draw_prot_P15179	0	0	0	0	0
draw_prot_P15180	0	0	0	0	0
draw_prot_P15202	0	0	0	0	0
draw_prot_P15274	0	1.87671672556916e-06	0	1.6109524804781e-06	0
draw_prot_P15454	0	0.000828087807025254	0	0.000750409772833192	0
draw_prot_P15496	0	0.000475986585795945	0	0.000464340853140081	0
draw_prot_P15624	0	0	0	0	0
draw_prot_P15625	0	0	0	0	0
draw_prot_P15700	0	0.000327847664454414	0	0.00029710499271749	0
draw_prot_P15703	0	0	0	0	0
draw_prot_P15807	0	0	0	0	0
draw_prot_P16120	0	0	0	0	0
draw_prot_P16140	0	1.24347173098799e-05	0	1.02736843489848e-05	0
draw_prot_P16387	0	5.08756090672632e-05	0	4.25203791207633e-05	0
draw_prot_P16451	0	5.08756090672632e-05	0	4.25203791207633e-05	0
draw_prot_P16467	0	0.000145106432683493	0	0.000250618895834565	0
draw_prot_P16550	0	7.02669390211772e-06	0	6.35022079777451e-06	0
draw_prot_P16603	1.64678302828955e-06	3.61466950793362e-06	1.63059063404102e-06	3.25776237601645e-06	0
draw_prot_P16622	0	0	0	0	0
draw_prot_P16639	0	0.000319514974140735	0	0.000267328112835128	0
draw_prot_P16661	0	0	0	0	0
draw_prot_P16861	0	1.9431851669614e-05	0	1.79084520745363e-05	0
draw_prot_P16862	0	3.55491489406545e-05	0	3.27621350692571e-05	0
draw_prot_P17255	0	1.24347173098799e-05	0	1.02736843489848e-05	0
draw_prot_P17423	0	4.8393950569013e-05	0	4.12422366515664e-05	0
draw_prot_P17505	0	0.000425868095689694	0	0.000434402237816591	0
draw_prot_P17649	0	0.000145038018764246	0	0.000140786415632134	0
draw_prot_P17695	0	0.000580526064183344	0	0.000579159740739467	0
draw_prot_P17709	0	4.94988170989026e-05	0	4.58398514693326e-05	0
draw_prot_P17898	0	0.000417477325825474	0	0.000344923866157162	0
draw_prot_P18408	0	0.000192903624785254	0	0.000174179282177435	0
draw_prot_P18544	0	0.000193423945137666	0	0.000160100053737992	0
draw_prot_P18562	0	2.31063860096221e-05	0	1.9467429756256e-05	0
draw_prot_P18900	0	0	0	0	0
draw_prot_P19097	1.59650379617076e-05	4.73568994680805e-05	1.58080578469412e-05	4.21698852465633e-05	0
draw_prot_P19262	0	8.59028834327648e-05	0	7.39881429184558e-05	0
draw_prot_P19358	0	0.000358667128521974	0	0.000366546070145719	0
draw_prot_P19414	0	0.000206592253641847	0	0.000181407256859507	0
draw_prot_P19516	0	5.62229768981148e-05	0	5.66198590846305e-05	0
draw_prot_P19657	0	0.000138513145014143	0	0.000130248096168786	0
draw_prot_P19881	0	0.000512294757219919	0	0.000447267104225297	0
draw_prot_P20048	0	0	0	0	0
draw_prot_P20049	0	9.3253231195743e-06	0	8.17337022987134e-06	0
draw_prot_P20051	0	0.000381489880869977	0	0.00038415256866552	0
draw_prot_P20485	0	7.35985275208178e-06	0	6.07436786806846e-06	0
draw_prot_P20967	0	8.59028834327648e-05	0	7.39881429184558e-05	0
draw_prot_P21147	4.16951191292664e-05	0.000125181307596193	4.12851417398135e-05	0.000114307216249405	0
draw_prot_P21182	0	3.69050430063633e-05	0	3.16069662474929e-05	0
draw_prot_P21264	0	2.07319470011892e-06	0	1.59128745265103e-06	0
draw_prot_P21306	0	5.29597911941189e-05	0	4.85363859871325e-05	0
draw_prot_P21373	0	0	0	0	0
draw_prot_P21375	0	0.000272976169194879	0	0.000281238144325308	0
draw_prot_P21524	0	0.000172336053064581	0	0.000136502048692907	0
draw_prot_P21592	0	0	0	0	0
draw_prot_P21595	0	0.000218788972179967	0	0.000180766545183123	0
draw_prot_P21623	0	0.000140895716872857	0	0.00011641004682659	0
draw_prot_P21672	0	0.000175621638293543	0	0.000145336306014099	0
draw_prot_P21801	0	0.000121892590596401	0	0.000110370060336381	0
draw_prot_P21826	0	7.96874174374724e-05	0	6.7401479454426e-05	0
draw_prot_P21954	0	3.54303331078346e-05	0	2.92726466212436e-05	0
draw_prot_P22007	0	0.000218720208919402	0	0.000180709749231679	0
draw_prot_P22108	0	5.26257638426833e-06	0	4.34977160251013e-06	0
draw_prot_P22133	0	0.00038596824407327	0	0.000380228240424185	0
draw_prot_P22140	0	0.000317386441973354	0	0.000262229201993389	0
draw_prot_P22203	0	1.24347173098799e-05	0	1.02736843489848e-05	0
draw_prot_P22217	0	0.000205923221407031	0	0.000183656798654895	0
draw_prot_P22219	0	7.01244500077932e-05	0	5.79379744816359e-05	0
draw_prot_P22289	0	5.42337446022784e-05	0	4.96434013421465e-05	0
draw_prot_P22434	0	7.74861610874854e-05	0	4.99165211136779e-05	0
draw_prot_P22438	0	0	0	0	0
draw_prot_P22543	0	7.01221484067356e-05	0	5.79376755672841e-05	0
draw_prot_P22580	0	0.000305223345673693	0	0.000252179871041038	0
draw_prot_P22768	0	0.000383154987088407	0	0.000363502037835611	0
draw_prot_P22803	0	0.000206628806700805	0	0.00018371841774787	0
draw_prot_P22855	0	0	0	0	0
draw_prot_P23202	0	0.000464484070078039	0	0.000382703875537217	0
draw_prot_P23254	0	0.000222127303918227	0	0.000209972789747328	0
draw_prot_P23337	0	7.61138739101864e-06	0	6.47271594320226e-06	0
draw_prot_P23501	0	0	0	0	0
draw_prot_P23542	0	0.000411321150643034	0	0.000350657310353566	0
draw_prot_P23776	0	0	0	0	0
draw_prot_P23797	0	0.000528800298817332	0	0.000436902333995437	0
draw_prot_P23968	0	1.24347173098799e-05	0	1.02736843489848e-05	0
draw_prot_P24031	0	0	0	0	0
draw_prot_P24521	9.8807703582883e-06	2.32291208715029e-05	9.78362655696237e-06	2.35920961359432e-05	0
draw_prot_P25045	0	0	0	0	0
draw_prot_P25087	0	0.000230419775821593	0	0.000200533439954469	0
draw_prot_P25332	0	0.000191191201068345	0	0.000177686599642892	0
draw_prot_P25335	0	0.000484165490199966	0	0.000400024418195729	0
draw_prot_P25340	8.10682708659561e-06	1.67557369798873e-05	8.02711473953116e-06	1.51730713988873e-05	0
draw_prot_P25345	0	0	0	0	0
draw_prot_P25358	0	1.59477156676422e-05	0	1.59855227503144e-05	0
draw_prot_P25372	0	0	0	0	0
draw_prot_P25373	0	0.000580530843508647	0	0.000580529277051616	0
draw_prot_P25374	0	0.000324407155908234	0	0.000284325911111896	0
draw_prot_P25377	0	0.000369422340759601	0	0.000307106965272834	0
draw_prot_P25379	0	0.000484839819775774	0	0.00040168397749863	0
draw_prot_P25515	0	1.24347173098799e-05	0	1.02736843489848e-05	0
draw_prot_P25576	0	0	0	0	0
draw_prot_P25578	0	0.000173268748709799	0	0.000143210906256693	0
draw_prot_P25580	0	0.000177443786758965	0	0.000162860747767374	0
draw_prot_P25605	0	0.000130836166604071	0	0.000108097215300909	0
draw_prot_P25612	0	0.000458158880409778	0	0.000378537346375913	0
draw_prot_P25628	0	0.000261738814733183	0	0.000215947553315556	0
draw_prot_P25641	0	3.96072868553697e-06	0	3.3227931473568e-06	0
draw_prot_P26263	0	0.000277473209603191	0	0.000251701046885501	0
draw_prot_P26364	0	0.000743981490038729	0	0.000614688030407503	0
draw_prot_P26637	0	0	0	0	0
draw_prot_P26725	0	0	0	0	0
draw_prot_P27472	0	7.60671157999338e-06	0	6.46518760312748e-06	0
draw_prot_P27515	0	0.000293214305615179	0	0.000242103449363208	0
draw_prot_P27616	0	1.0711620848882e-06	0	0	0
draw_prot_P27680	0	0	0	0	0
draw_prot_P27697	0	0	0	0	0
draw_prot_P27796	0	1.66444548790371e-05	0	1.37913641022995e-05	0
draw_prot_P27809	0	0	0	0	0
draw_prot_P27810	0	0	0	0	0
draw_prot_P28239	0	8.42566402583022e-06	0	7.49612304363287e-06	0
draw_prot_P28240	0	0.000192702913447838	0	0.000162976014007643	0
draw_prot_P28241	0	0.000118587589361106	0	0.000101157881902239	0
draw_prot_P28272	0	1.37698186375968e-05	0	1.14126867693106e-05	0
draw_prot_P28273	0	0.000121626583179247	0	0.000109216826281101	0
draw_prot_P28274	0	5.78808887785579e-05	0	4.78677511666799e-05	0
draw_prot_P28321	0	9.22047657722184e-06	0	7.68196096460533e-06	0
draw_prot_P28496	0	0.000194876868181269	0	0.00023330420748735	0
draw_prot_P28777	0	0.000281897798691204	0	0.000248805565550082	0
draw_prot_P28789	0	0	0	0	0
draw_prot_P28817	0	0.00033299715001214	0	0.000275126988131948	0
draw_prot_P28834	0	0.000118587589361106	0	0.000101157881902239	0
draw_prot_P29029	0	0.000317613016629429	0	0.000262416366091715	0
draw_prot_P29465	0	0	0	0	0
draw_prot_P29509	0	2.07915645864274e-05	0	1.7706342975514e-05	0
draw_prot_P29703	0	0.000218720208919402	0	0.000180709749231679	0
draw_prot_P29704	3.3933820831656e-06	7.97195490851438e-06	3.36001582933457e-06	8.1021507897776e-06	0
draw_prot_P29952	0	0.000348590697776867	1.18700638420851e-06	0.00032255683804895	0
draw_prot_P30402	0	0.000566301624180595	0	0.000624186965060096	0
draw_prot_P30624	0	0.0001969644018309	0	0.000198949126556455	0
draw_prot_P30777	0	0.000258301438320942	0	0.000213412325086125	0
draw_prot_P30902	0	5.29597911941189e-05	0	4.85363859871325e-05	0
draw_prot_P30952	0	7.69871472648662e-05	0	6.74022650847093e-05	0
draw_prot_P31115	0	0.000368329913902692	0	0.000304319383867306	0
draw_prot_P31116	0	0.000127417359150582	0	0.000118577169772596	0
draw_prot_P31373	0	0.000379456774548125	0	0.000364528649223054	0
draw_prot_P31382	0	0.000101550444455662	0	8.6256273776628e-05	0
draw_prot_P31412	0	1.24347173098799e-05	0	1.02736843489848e-05	0
draw_prot_P31688	0	2.02069953676516e-05	0	1.68820168948742e-05	0
draw_prot_P31755	0	0.00026045808393214	0	0.00028077666793846	0
draw_prot_P32048	0	0	0	0	0
draw_prot_P32178	0	0	0	0	0
draw_prot_P32179	0	6.22605117301585e-05	0	5.54217768442313e-05	0
draw_prot_P32190	0	2.13536742865564e-06	0	1.85155102873694e-06	0
draw_prot_P32191	0	9.28249657416796e-05	0	7.82490646339038e-05	0
draw_prot_P32263	0	2.43246611701667e-06	0	2.24576380779988e-06	0
draw_prot_P32264	0	0.000145189586913576	0	0.000135725366851674	0
draw_prot_P32288	0	0.000108571017230267	0	9.02505242364771e-05	0
draw_prot_P32316	0	0.000270483311902348	0	0.000263769420023629	0
draw_prot_P32318	0	0.000418488545645003	0	0.000442583540683609	0
draw_prot_P32327	0	6.98887864437159e-05	0	5.83607560005809e-05	0
draw_prot_P32340	0	1.85983404544342e-05	0	1.57950713598932e-05	0
draw_prot_P32347	0	0	0	0	0
draw_prot_P32352	0	0	0	0	0
draw_prot_P32353	0	0.000102459125734552	0	9.48173357427027e-05	0
draw_prot_P32356	0	0.000166942869501449	0	0.000159111867687958	0
draw_prot_P32363	0	9.12926132179511e-05	0	7.53985072605409e-05	0
draw_prot_P32366	0	1.24347173098799e-05	0	1.02736843489848e-05	0
draw_prot_P32368	0	0	0	0	0
draw_prot_P32375	0	0.000373932064361466	0	0.000308946375153983	0
draw_prot_P32377	6.85603239747127e-06	1.61181364898636e-05	6.78862661584156e-06	1.63699964255594e-05	0
draw_prot_P32378	0	0	0	0	0
draw_prot_P32383	0	0	0	0	0
draw_prot_P32419	0	0.000371004302315866	0	0.000416456434179641	0
draw_prot_P32449	0	1.86802725429151e-06	0	1.7718589801568e-06	0
draw_prot_P32451	0	0.000368720761786497	0	0.000369743559776104	0
draw_prot_P32452	0	0	0	0	0
draw_prot_P32459	0	0	0	0	0
draw_prot_P32462	8.64722847447604e-05	0.000189942415567578	8.56220249946261e-05	0.000171179345493042	0
draw_prot_P32463	0	9.10474682250933e-05	0	8.17374481277052e-05	0
draw_prot_P32469	0	0	0	0	0
draw_prot_P32473	0	5.08756090672632e-05	0	4.25203791207633e-05	0
draw_prot_P32476	7.36727740657574e-05	0.000173201175837545	7.29483686143027e-05	0.00017590805452247	0
draw_prot_P32477	0	0	0	0	0
draw_prot_P32528	0	5.64719482373152e-06	0	4.51538297757383e-06	0
draw_prot_P32563	0	1.24347159245889e-05	0	1.0273684548156e-05	0
draw_prot_P32567	0	0.000130885875608957	0	0.000108146445794557	0
draw_prot_P32573	0	3.51737579928643e-06	0	2.69528751269082e-06	0
draw_prot_P32579	0	0	0	0	0
draw_prot_P32582	0	2.53962056948321e-05	0	2.16417942270294e-05	0
draw_prot_P32584	0	0.000672121146383623	0	0.000555316050995647	0
draw_prot_P32603	0	0	0	0	0
draw_prot_P32604	0	0.000183914841779289	0	0.000181553812004519	0
draw_prot_P32610	0	1.24347173098799e-05	0	1.02736843489848e-05	0
draw_prot_P32614	0	0.000342124056818913	0	0.000304586935581352	0
draw_prot_P32621	0	1.93235309532587e-06	0	1.48077604696028e-06	0
draw_prot_P32622	0	0	0	0	0
draw_prot_P32626	0	5.31129960077608e-06	0	4.55337961662841e-06	0
draw_prot_P32642	0	0	0	0	0
draw_prot_P32643	0	0	0	0	0
draw_prot_P32656	0	0	0	0	0
draw_prot_P32771	0	0.000353382751565532	0	0.000328926597370336	0
draw_prot_P32784	0	0.000220940552303399	0	0.000200736501308617	0
draw_prot_P32785	0	0	0	0	0
draw_prot_P32791	0	0.00023770395666677	0	0.000196394370659014	0
draw_prot_P32796	0	1.84870948132197e-05	0	1.57501223301306e-05	0
draw_prot_P32799	0	1.86357382624393e-05	0	1.57479628302247e-05	0
draw_prot_P32842	0	1.24347173098799e-05	0	1.02736843489848e-05	0
draw_prot_P32861	0	0.000309700305531651	0	0.000280378832757741	0
draw_prot_P32874	0	0	0	0	0
draw_prot_P32875	0	0.00040529694712535	0	0.00032873640893887	0
draw_prot_P32891	0	3.40133385528697e-06	0	2.80983203772547e-06	0
draw_prot_P32895	0	0.000209630047386955	0	0.000186052405705149	0
draw_prot_P32903	0	0.000153379245937071	0	0.000133105715596253	0
draw_prot_P32906	0	0.000297251141429003	0	0.000245593096839379	0
draw_prot_P33300	0	0	0	0	0
draw_prot_P33312	0.000122722020373054	0.000142815620810642	0.000140681340427648	0.000163674367635771	0
draw_prot_P33315	0	0.000242103727543298	0	0.000206548179628021	0
draw_prot_P33317	0	0.000172657410741865	0	0.000153178671921045	0
draw_prot_P33327	0	0.000144904450614297	0	0.000121101960171336	0
draw_prot_P33330	0	0.00033269763627157	0	0.000312644701239638	0
draw_prot_P33333	0	0.000144398378165678	0	0.000137763253220424	0
draw_prot_P33401	0	0.000259015023873024	0	0.000247087575008364	0
draw_prot_P33412	0	0	0	0	0
draw_prot_P33421	0	0.000121892590596401	0	0.000110370060336381	0
draw_prot_P33550	0	0	0	0	0
draw_prot_P33734	0	0	0	0	0
draw_prot_P33751	0	0	0	0	0
draw_prot_P33775	0	0.000101550444455662	0	8.6256273776628e-05	0
draw_prot_P33893	0	0	0	0	0
draw_prot_P34163	0	0.000296466820920816	0	0.000179715296740631	0
draw_prot_P34227	0	0	0	0	0
draw_prot_P34756	0	4.59222310555292e-05	0	3.79415971268699e-05	0
draw_prot_P35172	0	8.9944927954564e-06	0	7.43139756161275e-06	0
draw_prot_P35196	0	0.000573317592458553	0	0.000473683160467481	0
draw_prot_P35202	0	0	0	0	0
draw_prot_P35206	0	0	0	0	0
draw_prot_P35497	0	0	0	0	0
draw_prot_P35731	0	0	0	0	0
draw_prot_P35842	0	0	0	0	0
draw_prot_P36001	0	0.000389332744628639	0	0.00032167221964	0
draw_prot_P36007	0	0.000531209247249968	0	0.000443749070024983	0
draw_prot_P36010	1.34261782310613e-06	0.000928371569612423	2.00495409345017e-06	0.000904142151372666	0
draw_prot_P36013	0	2.60690309742791e-05	0	2.1662257420777e-05	0
draw_prot_P36014	0	0.00058052	0	0.00058052	0
draw_prot_P36024	0	0	0	0	0
draw_prot_P36033	0	0.000234087241413327	0	0.000193406189368153	0
draw_prot_P36051	0	0.000165779207483034	0	0.000146521820138466	0
draw_prot_P36060	0	0.000486002703849034	0	0.000453643813112669	0
draw_prot_P36076	0	0	0	0	0
draw_prot_P36088	0	0.000806334102225964	0	0.000784786710048639	0
draw_prot_P36107	0	0	0	0	0
draw_prot_P36126	0	2.01809802039803e-05	0	1.66738115326289e-05	0
draw_prot_P36136	0	0.000350564120524656	0	0.000363675434191557	0
draw_prot_P36143	0	7.54551350544433e-06	0	6.40857342734248e-06	0
draw_prot_P36148	4.54945837841745e-06	0.000200269228575747	4.50472472165667e-06	0.000208319276173241	0
draw_prot_P36150	0	0	0	0	0
